id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
64294,SOM-2013-1-770-74,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-03-27,Somali Islamist official says militants getting stronger""",BBC Monitoring Africa,2013-03-27,Somali Islamist official says militants getting stronger,Al-Shabab military spokesman Shaykh Abdiaziz Abu-Mus'ab,1,Afmadow town,"Afmadow town, Lower Jubba Region",Lower Juba region,Afmadow district,0.514381,42.073209,POINT (42.073209 0.514381),130765,Somalia,520,Africa,1,1,03/25/2013 00:00:00,03/25/2013 00:00:00,0,0,0,0,0,2,0,
64333,SOM-2013-3-1578-24,2013,True,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,1,"""BBC Monitoring Africa,2013-03-29,Somali militants kill man accused of witchcraft""",BBC Monitoring Africa,2013-03-29,Somali militants kill man accused of witchcraft,"Dhacdo.com website, Hargeysa, in Somali 28 Mar 13",1,Bardera town," Baardheere, Gedo Region [southwestern Somalia]",Gedo region,Bardera district,2.338564,42.285637,POINT (42.285637 2.338564),132925,Somalia,520,Africa,1,1,03/28/2013 00:00:00,03/28/2013 00:00:00,0,0,1,0,1,1,1,
64334,SOM-2013-1-770-75,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring Africa,2013-04-01,Programme Summary of Somalia's Radio Simba news 1000 gmt 1 Apr 13"";""BBC Monitoring Africa,2013-04-02,AU forces in Somalia ""kill top Al-Shabab commander""""",BBC Monitoring Africa;BBC Monitoring Africa,2013-04-01;2013-04-02,"Programme Summary of Somalia's Radio Simba news 1000 gmt 1 Apr 13;AU forces in Somalia ""kill top Al-Shabab commander""","Radio Simba, Mogadishu, in Somali 1000 gmt 1 Apr 13, Major Henry Obbo, who is the head of Amisom [African Union mission in Somalia]",4,Lower Shabelle region,Lower Shabeelle Region,Lower Shabelle region,,1.833330,44.416670,POINT (44.416670 1.833330),132209,Somalia,520,Africa,1,1,04/01/2013 00:00:00,04/01/2013 00:00:00,0,1,0,0,1,1,1,
64350,SOM-2013-1-770-76,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-04-02,Somalia's Al-Shabab militants reportedly destroy three AU Armoured Vehicles""",BBC Monitoring Africa,2013-04-02,Somalia's Al-Shabab militants reportedly destroy three AU Armoured Vehicles,Somali Memo website in Somali 2 Apr 13,3,Marka district,Buufow village outside Marka,Lower Shabelle region,Marka district,1.740220,44.722340,POINT (44.722340 1.740220),132210,Somalia,520,Africa,1,1,04/02/2013 00:00:00,04/02/2013 00:00:00,0,0,0,0,0,1,0,
64352,SOM-2013-1-770-77,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-04-02,Somalia's Al-Shabab militants reportedly destroy three AU Armoured Vehicles""",BBC Monitoring Africa,2013-04-02,Somalia's Al-Shabab militants reportedly destroy three AU Armoured Vehicles,Somali Memo website in Somali 2 Apr 13,4,Lower Shabelle region,In Bariire village,Lower Shabelle region,,1.833330,44.416670,POINT (44.416670 1.833330),132209,Somalia,520,Africa,1,1,04/02/2013 00:00:00,04/02/2013 00:00:00,0,0,0,0,0,1,0,
64353,SOM-2013-1-770-78,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-04-02,Somalia's Al-Shabab militants reportedly destroy three AU Armoured Vehicles""",BBC Monitoring Africa,2013-04-02,Somalia's Al-Shabab militants reportedly destroy three AU Armoured Vehicles,Somali Memo website in Somali 2 Apr 13,4,Lower Shabelle region,outside Addheegle town.,Lower Shabelle region,,1.833330,44.416670,POINT (44.416670 1.833330),132209,Somalia,520,Africa,1,1,04/02/2013 00:00:00,04/02/2013 00:00:00,0,0,0,0,0,1,0,
64397,SOM-2013-1-770-80,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-04-04,Somali security officer shot dead in Mogadishu""",BBC Monitoring Africa,2013-04-04,Somali security officer shot dead in Mogadishu,"Shabeelle Media Network website, Mogadishu, in Somali 3 Apr 13",1,Mogadishu city,Banaadir junction in Mogadishu,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,04/03/2013 00:00:00,04/03/2013 00:00:00,1,0,0,0,1,1,1,
64398,SOM-2013-1-770-81,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring Africa,2013-04-05,(Corr) Suspected militants kill prominent peace activist in southern Somalia"";""BBC Monitoring Africa,2013-04-05,Gunmen kill prominent Somali elder""",BBC Monitoring Africa;BBC Monitoring Africa,2013-04-05;2013-04-05,(Corr) Suspected militants kill prominent peace activist in southern Somalia;Gunmen kill prominent Somali elder,"Dhacdo.com website, Hargeysa, in Somali 4 Apr 13, Raxanreeb website in Somali 5 Apr 13",1,Marka town,"Marka, the capital of Lower Shabeelle Region [southern Somalia]",Lower Shabelle region,Marka district,1.713050,44.763880,POINT (44.763880 1.713050),132210,Somalia,520,Africa,1,1,04/04/2013 00:00:00,04/04/2013 00:00:00,0,0,1,0,1,1,1,
64408,SOM-2013-1-770-84,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-04-09,Al-Shabab carries out several Attacks in Somali government-held areas""",BBC Monitoring Africa,2013-04-09,Al-Shabab carries out several Attacks in Somali government-held areas,Somali Memo website in Somali 8 Apr 13,2,Afgoye town,outskirts of Afgooye,Lower Shabelle region,Afgoye district,2.150000,45.116667,POINT (45.116667 2.150000),132931,Somalia,520,Africa,1,1,04/07/2013 00:00:00,04/07/2013 00:00:00,1,0,0,0,1,1,1,
64413,SOM-2013-3-1578-25,2013,True,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,1,"""BBC Monitoring Africa,2013-04-09,Programme summary of Somalia's Radio Dalsan news 1600 gmt 8 Apr 13""",BBC Monitoring Africa,2013-04-09,Programme summary of Somalia's Radio Dalsan news 1600 gmt 8 Apr 13,"Radio Dalsan, Mogadishu, in Somali 1600 gmt 8 Apr 13",1,Bulo Burti town,town of Buulo Burte,Hiran region,Bulo Burti district,3.850000,45.566667,POINT (45.566667 3.850000),135092,Somalia,520,Africa,1,1,04/09/2013 00:00:00,04/09/2013 00:00:00,0,0,1,0,1,1,1,
64438,SOM-2013-1-770-85,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-04-10,Somalia's Al-Shabab fighters clash with AU troops in southern region""",BBC Monitoring Africa,2013-04-10,Somalia's Al-Shabab fighters clash with AU troops in southern region,Somali Memo website in Somali 9 Apr 13/ al-shabaab twitter,1,Shalaamboot village,Shalambod Lower Shabeelle Region [southern Somalia],Lower Shabelle region,Marka district,1.700000,44.683333,POINT (44.683333 1.700000),132210,Somalia,520,Africa,1,1,04/08/2013 00:00:00,04/08/2013 00:00:00,0,0,0,0,0,1,0,
64452,SOM-2013-1-770-88,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-04-12,Somali militants ""kill seven"" Kenyan soldiers""",BBC Monitoring Africa,2013-04-12,"Somali militants ""kill seven"" Kenyan soldiers",Somali Memo website in Somali 11 Apr 13,1,Afmadow town,Afmadow town,Lower Juba region,Afmadow district,0.514381,42.073209,POINT (42.073209 0.514381),130765,Somalia,520,Africa,1,1,04/11/2013 00:00:00,04/11/2013 00:00:00,0,0,0,0,0,7,0,
64453,SOM-2013-1-770-89,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-04-12,Somali militants ""kill seven"" Kenyan soldiers""",BBC Monitoring Africa,2013-04-12,"Somali militants ""kill seven"" Kenyan soldiers",Somali Memo website in Somali 11 Apr 13,1,KM 60 area,near KM60 village in Lower Shabeelle,Lower Shabelle region,Afgoye district,1.913300,44.907000,POINT (44.907000 1.913300),132210,Somalia,520,Africa,1,1,04/11/2013 00:00:00,04/11/2013 00:00:00,0,0,0,0,0,1,0,
64455,SOM-2013-1-770-90,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring Africa,2013-04-12,Programme Summary of Somalia's Radio Risala news 1530 gmt 11 Apr 13"";""BBC Monitoring Africa,2013-04-14,Government forces kill Al-Shabab fighters in southwestern Somalia""",BBC Monitoring Africa;BBC Monitoring Africa,2013-04-12;2013-04-14,Programme Summary of Somalia's Radio Risala news 1530 gmt 11 Apr 13;Government forces kill Al-Shabab fighters in southwestern Somalia,"Radio Risala, Mogadishu, in Somali 1530 gmt 11 Apr 13 / Radio Risala, Mogadishu, in Somali 1530 gmt 13 Apr 13",1,Baidoa town, Berdaale in Bay Region,Bay region,Baidoa district,3.116667,43.650000,POINT (43.650000 3.116667),134368,Somalia,520,Africa,1,1,04/11/2013 00:00:00,04/11/2013 00:00:00,0,3,0,0,3,3,3,
64457,ETH-2013-3-530-2,2013,False,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,3,"""BBC Monitoring Africa,2013-04-12,Programme summary of Somalia's Radio Mogadishu news 1700 gmt 12 Apr 13"";""BBC Monitoring Africa,2013-04-13,Somali governor condemns killing of civilians by Ethiopian troops"";""BBC Monitoring Africa,2013-04-14,Programme summary of Somalia's Radio Gaalkacyo news 1015 gmt 13 Apr 13""",BBC Monitoring Africa;BBC Monitoring Africa;BBC Monitoring Africa,2013-04-12;2013-04-13;2013-04-14,Programme summary of Somalia's Radio Mogadishu news 1700 gmt 12 Apr 13;Somali governor condemns killing of civilians by Ethiopian troops;Programme summary of Somalia's Radio Gaalkacyo news 1015 gmt 13 Apr 13,"Radio Mogadishu in Somali 1700 gmt 12 Apr 13 / Raxanreeb website in Somali 13 Apr 13, Radio Gaalkacyo, Gaalkacyo, in Somali 1015 gmt 13 Apr 13",1,Belet Weyne town,"Beled Weyne, central Somalia",Hiran region,Belet Weyne district,4.735833,45.203611,POINT (45.203611 4.735833),136531,Somalia,520,Africa,1,1,04/12/2013 00:00:00,04/12/2013 00:00:00,0,0,2,0,2,2,2,
64466,SOM-2013-1-770-91,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,5,"""BBC Monitoring Africa,2013-04-15,Website details 14 April suicide blasts in Somali capital"";""BBC Monitoring Africa,2013-04-15,Programme summary of Somalia's Radio Shabeelle news 0500 gmt 15 Apr 13"";""BBC Monitoring Africa,2013-04-15,Somalia: President declares renewed war on militant group"";""All Africa,2013-04-16,Mogadishu Attack an 'Act of Desperation' for Al-Shabaab"";""All Africa,2013-04-16,Mass Suicide Attack On Somalia Court Kills 29""",BBC Monitoring Africa;BBC Monitoring Africa;BBC Monitoring Africa;All Africa;All Africa,2013-04-15;2013-04-15;2013-04-15;2013-04-16;2013-04-16,Website details 14 April suicide blasts in Somali capital;Programme summary of Somalia's Radio Shabeelle news 0500 gmt 15 Apr 13;Somalia: President declares renewed war on militant group;Mogadishu Attack an 'Act of Desperation' for Al-Shabaab;Mass Suicide Attack On Somalia Court Kills 29,"Raxanreeb website in Somali 0000 gmt 14 Apr 13 / Radio Shabeelle, Mogadishu, in Somali 0500 gmt 15 Apr 13 /medical sources / Somali President Hassan Sheikh Mohamud said. / Interior Minister Abdikarin Hussein Guled, Al-Shabaab spokesman Sheikh Ali Mohamed Rage",1,Mogadishu city,"Banaadir regional court, Mogadishu city",Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,04/14/2013 00:00:00,04/14/2013 00:00:00,0,9,29,0,38,38,33,
64469,SOM-2013-3-1578-26,2013,True,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,3,"""BBC Monitoring Africa,2013-04-15,Website details 14 April suicide blasts in Somali capital"";""All Africa,2013-04-16,Somalis Condemn Al-Shabaab Courthouse Rampage"";""All Africa,2013-04-16,Over 25 Dead and 40 Injured in Mogadishu Courthouse Siege""",BBC Monitoring Africa;All Africa;All Africa,2013-04-15;2013-04-16;2013-04-16,Website details 14 April suicide blasts in Somali capital;Somalis Condemn Al-Shabaab Courthouse Rampage;Over 25 Dead and 40 Injured in Mogadishu Courthouse Siege,Raxanreeb website in Somali 0000 gmt 14 Apr 13 / GAROWE ONLINE,2,Mogadishu International Airport,near Mogadishu Airport,Banaadir region,Mogadishu district,2.016353,45.306422,POINT (45.306422 2.016353),132931,Somalia,520,Africa,1,1,04/14/2013 00:00:00,04/14/2013 00:00:00,0,0,5,0,5,5,5,
64476,SOM-2013-1-770-92,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-04-15,Somalia: Kenyan troops, Al-Shabab militants clash in south""",BBC Monitoring Africa,2013-04-15,"Somalia: Kenyan troops, Al-Shabab militants clash in south",Raxanreeb website in Somali 0000 gmt 15 Apr 13,4,Lower Juba region,Tiixo locality,Lower Juba region,,0.000000,42.000000,POINT (42.000000 0.000000),130045,Somalia,520,Africa,1,1,04/15/2013 00:00:00,04/15/2013 00:00:00,0,0,0,7,7,7,7,
64485,SOM-2013-3-1578-27,2013,True,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,1,"""BBC Monitoring Africa,2013-04-16,Somalia's Al-Shabab fighters behead man""",BBC Monitoring Africa,2013-04-16,Somalia's Al-Shabab fighters behead man,"Dhacdo.com website, Hargeysa, in Somali 15 Apr 13",1,Leego town,"Leego locality, Lower Shabeelle Region [southern Somalia]",Bay region,Bur Hakaba district,2.716667,44.500000,POINT (44.500000 2.716667),133650,Somalia,520,Africa,1,1,04/15/2013 00:00:00,04/15/2013 00:00:00,0,0,1,0,1,1,1,
64583,SOM-2013-1-770-94,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-04-20,Assistant district commissioner killed in southwestern Somalia""",BBC Monitoring Africa,2013-04-20,Assistant district commissioner killed in southwestern Somalia,Raxanreeb website in English 20 Apr 13,2,Bur Hakaba town,near Buur Hakaba town,Bay region,Bur Hakaba district,2.783333,44.083333,POINT (44.083333 2.783333),133649,Somalia,520,Africa,1,1,04/19/2013 00:00:00,04/19/2013 00:00:00,1,0,0,0,1,1,1,
64586,SOM-2013-1-770-96,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring Africa,2013-04-21,Somali militants attack AU, government troops in southern region""",BBC Monitoring Africa,2013-04-21,"Somali militants attack AU, government troops in southern region",Radio Al-Furqaan website in Somali 0000 gmt 21 Apr 13,1,Marka town,Marka [southern Somalia] ,Lower Shabelle region,Marka district,1.713050,44.763880,POINT (44.763880 1.713050),132210,Somalia,520,Africa,1,1,04/20/2013 00:00:00,04/20/2013 00:00:00,0,0,0,0,0,2,0,
64589,SOM-1997-2-284-1,1997,False,Clear,2,5428,4818,Ayr subclan of Habar Gidir clan (Hawiye) - Sa'ad subclan of Habar Gidir clan (Hawiye),5428,5428,Ayr subclan of Habar Gidir clan (Hawiye) - Sa'ad subclan of Habar Gidir clan (Hawiye),966,966,Ayr subclan of Habar Gidir clan (Hawiye),680,680,Sa'ad subclan of Habar Gidir clan (Hawiye),-1,R 1997-08-30,,,,witnesses,1,Muri village,Muri village (40 km south of Mogadishu),Lower Shabelle region,Afgoye district,2.034337,45.024430,POINT (45.024430 2.034337),132931,Somalia,520,Africa,1,1,08/29/1997 00:00:00,08/29/1997 00:00:00,0,0,0,9,9,10,9,
64590,SOM-1998-2-141-100,1998,False,Clear,2,5305,4695,Sa'ad subclan of Habar Gidir clan (Hawiye) - Suleiman subclan of Habar Gidir clan (Hawiye),5305,5305,Sa'ad subclan of Habar Gidir clan (Hawiye) - Suleiman subclan of Habar Gidir clan (Hawiye),680,680,Sa'ad subclan of Habar Gidir clan (Hawiye),687,687,Suleiman subclan of Habar Gidir clan (Hawiye),-1,R 1998-03-29,,,,witnesses,1,Mogadishu city,Mogadishu city,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,03/26/1998 00:00:00,03/26/1998 00:00:00,0,1,0,2,3,3,3,
64591,SOM-2010-2-363-1,2010,False,Clear,2,5497,4887,Al-Shabaab - ONLF,5497,5497,Al-Shabaab - ONLF,717,717,Al-Shabaab,497,497,ONLF,-1,"Radio Gaalkacyo, Gaalkacyo, in Somali 1015 gmt 31 Jan 10 (BBC Monitoring Africa 31 January 2010 ""Al-Shabab reportedly clash with Ethiopian ONLF rebels in southern somalia"")",,,,Radio Gaalkacyo,1,Afmadow town,Afmadow town,Lower Juba region,Afmadow district,0.514381,42.073209,POINT (42.073209 0.514381),130765,Somalia,520,Africa,1,1,01/31/2010 00:00:00,01/31/2010 00:00:00,0,0,0,1,1,1,1,
64592,SOM-2009-2-428-1,2009,False,Clear,2,5557,4947,Ahlu Sunna Waljamaca - Hizbul Islam,5557,5557,Ahlu Sunna Waljamaca - Hizbul Islam,894,894,Ahlu Sunna Waljamaca,1004,1004,Hizbul Islam,-1,Garowe Online/All Africa Global Media via COMTEX 2009-12-28,,,,"officials, Ma'alin Farah Daud, Hizbul Islam's head of security told reporters in Beledweyne; Adan Abdulle Awale, an Ahlu-Sunnah representative",2,Belet Weyne town,Beledweyne town (near),Hiran region,Belet Weyne district,4.735833,45.203611,POINT (45.203611 4.735833),136531,Somalia,520,Africa,1,1,12/27/2009 00:00:00,12/27/2009 00:00:00,0,0,0,10,10,13,10,
64601,SOM-1998-2-141-200,1998,False,Clear,2,5305,4695,Sa'ad subclan of Habar Gidir clan (Hawiye) - Suleiman subclan of Habar Gidir clan (Hawiye),5305,5305,Sa'ad subclan of Habar Gidir clan (Hawiye) - Suleiman subclan of Habar Gidir clan (Hawiye),680,680,Sa'ad subclan of Habar Gidir clan (Hawiye),687,687,Suleiman subclan of Habar Gidir clan (Hawiye),-1,R 1998-03-29,,,,radio reports,1,Hobyo town,Hobyo town,Mudug region,Hobyo district,5.351389,48.525556,POINT (48.525556 5.351389),137258,Somalia,520,Africa,2,2,03/28/1998 00:00:00,03/29/1998 00:00:00,0,0,0,13,13,13,13,
64609,SOM-2013-3-1578-28,2013,True,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,1,"""Reuters News,2013-04-21,Somali reporter killed in fourth journalist murder this year""",Reuters News,2013-04-21,Somali reporter killed in fourth journalist murder this year,the union of journalists,1,Mogadishu city,Mogadishu,Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,04/21/2013 00:00:00,04/21/2013 00:00:00,0,0,1,0,1,1,0,
64610,SOM-2013-1-770-97,2013,True,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,3,"""BBC Monitoring Africa,2013-04-22,Somali army. Al-Shabab fighters said clash in southern town"";""All Africa,2013-04-22,Govt Troops Seize a Strategic Town in South Central Somalia."";""BBC Monitoring Africa,2013-04-23,Six killed as government troops battle Al-Shabab in southwestern Somalia""",BBC Monitoring Africa;All Africa;BBC Monitoring Africa,2013-04-22;2013-04-22;2013-04-23,Somali army. Al-Shabab fighters said clash in southern town;Govt Troops Seize a Strategic Town in South Central Somalia.;Six killed as government troops battle Al-Shabab in southwestern Somalia,"Shabeelle Media Network website, Mogadishu, in Somali 22 Apr 13, government officials",1,Hudur town,"Hudur town, Hudur District of Bakool Region",Bakool region,Hudur district,4.116667,43.900000,POINT (43.900000 4.116667),135808,Somalia,520,Africa,1,1,04/21/2013 00:00:00,04/21/2013 00:00:00,0,0,0,6,6,6,6,
